cartodb_id,the_geom,state_name,state_fips,name,county_st,n_va
2459,0106000020E6100000010000000103000000010000002F00000035B9BE8D5BCD55C037C0316369B84140A3F6862D74CD55C098F868823AB94140660E3549FFCA55C047B642E030B94140B5D0A64558C955C0E8935F5CDEBA4140091679E287C755C0760A0A9A51BB4140302C71E0FFC555C0DCA631BADCB9414090A2D15853C155C00ABF8C1755B84140306BF4757BBF55C0F606E69829B6414037D87BB103BD55C0495F52F6CFB641407799F50DE6BA55C0319ADA55D9B541407910342F1FBB55C0DAA2CE7C35B14140D2D6254FCCBA55C05E56F79FFCAE414076542FED89B955C042F16E429BAC4140017CB10D8CB955C0D4E71CE6FDA94140AD6C7FCCBCB855C0409D9127CBA8414026599AE942B755C0598DF8869CA8414073C6AC8935B755C0F842E16872A74140CD40144860B655C0B2E0ED47A4A741403550FDC76CB655C0C1734406FBA84140D2E92C243CB455C01BD919C65BA84140C6719F444FB455C0E1BC904927A64140CA8CA6E3CEB355C0FDFD4AC9F4A54140C352A54425B455C0D8F8FA8D2EA341403FF2A6C956B555C0B439DF86C67F41400000352149CD55C0D0DCB4D804814140D3EA8BC341CE55C0D1B084B8F08041405EDE5C00FACD55C0A471342F8E8C4140BF38135F79CD55C04806554F7A8C414009AC1E7E4BCD55C0246757ADDA8E4140C4F38A9FDDCD55C097B62FCD2A8F41408D415BDE94CD55C0316A446B5D914140A8AABADCDCCC55C08DB6294B479141400406ED9BB9CC55C05ACE80E93F93414043D3349D55CD55C04D0EA8A9729341409FBD513BB7CC55C0908126A745964140DCCAB57E40CE55C062F7094716974140084506DE2DCE55C085CC2B6595994140B7F690FC99CD55C040C8C184AD9941407CC260DCBECD55C096F4A3E2109C414059FE341B47CD55C0424374420C9C4140A83295DA43CD55C07BB7D65F4D9F4140FF2B217CFCCD55C080597DA0459F41404237BF37B2CD55C0F007E157A4A64140CDECFEBA2CCF55C00606DE18A4A64140735E5F3A31CF55C00BDF8497EBA741406E9BD1B699CD55C0CD36F51535A8414035B9BE8D5BCD55C037C0316369B84140,Tennessee,47,Giles,"Giles, TN",2262
2460,0106000020E6100000010000000103000000010000004600000000204931DDEE54C09CE19F3A54154240090FB8F037EE54C043A892DBF61542401F27CAD3CEEE54C0509EEC37C41742407B0CF4B3BBEC54C0A688669A581B42403DAB991B4DED54C0E543DB32822142407743B77BF0EB54C071BD4B5593244240C760525E01EC54C00D1995329B274240DDC5B35F16EB54C0F05ABFD2782B42407F36575C0BEA54C0BD631E57082A4240F71398548DE454C0D0627924AB2E42408BEFB98FA0E254C050BB846B502D42408E3957AEADE154C082A3686D262E4240D67DBBAC1EE154C0C15EEF4F742D42402181A92CA9E054C07D73CFCFDC2E42405D5FE7E9A1DF54C0C42ED2D3002E424004EE0E8BAEDF54C0126F1652852F424012D94FEA3ADF54C0A2D4D812D32F4240959A3D0569DD54C034C682F8972E42407C559024F1DC54C0D174F0784D2F42407C6C7AE632DD54C0F043BCD621314240EF44CB0544DC54C0C716BB365D3342406E7B1B82C6D954C05201C8190536424018E2979F0DD954C02808C45CD73442409004FF3D10D854C0D882D57DBA3542409BC32B9CA1D754C0929F1740A3344240A48824B925D654C07ADC24231135424065142F759AD454C0AEF16E8744344240825B280FF4D254C07E6C196F98314240D259C3EC8FD154C0AA3C1091703242404180ED6A5ED154C042EDB653E83042400C01F06B10D254C0904D1A730C3042409ABCB4A4C3D054C00452E89C242B424042180404AFD154C06A3466FF832742401E49100093D054C052D62BE400264240E55EAABEB1D054C0A54A9DC6FA2342409E779C7FCFD154C0A20C9BE6C4214240A19A6DC18AD254C0C81F7664C9214240B57AE769C3D454C0B2B176D99F254240ABAD388F30D854C0739771547F214240D4EDCBB57FDB54C0FC75E58C461F4240B91744F21BDB54C0623F542F241D4240FBF6033300DC54C0B8E805CDE41B424038038FD460DC54C0F482B08B831C424053527FD1E2DC54C037AD516CF51842407236D552EADD54C0432D7629E6174240BDBB0C110DDE54C06848E0A957164240778622B27BDF54C02CD1EF8655144240829177B7C9E054C000121C8271164240FC9EF277D3E154C04AB0CABF26154240EF913B9FD5E354C0BAE25938F8174240993B4BFF56E454C0825F0C973417424090126DDCF6E354C08E466ED998154240C7D7741ECCE454C0248ADBD6CB154240C8E9541D25E554C0AECAD47660144240F2E82D5F82E554C06C35EDF4571542407212B01BD6E654C0CAB32E155B1042408A4F995E5DE754C090F1C7D2CD1142402934EBA07EE854C0A4A8B48FDB11424011B49BDBA9E754C090D96714CF0E4240D97AF938D5E754C05790B6F5520C4240C53F795A99E854C0BE82D853570C4240DA5EC8DE3AE954C0887A1E90E70E42408AB82582B6EA54C065CDE46B480F4240D48608E2FDEA54C0C79BAE8BAB0E42403EC49AFBECE954C053BAC951130B4240BC60E47B62EA54C01ED3F9F0890A4240F9E315FE0CEB54C078C0D66E3E0B42400E3B55679AEC54C058E4DEC5741042407B4FD2AB47EE54C0957521E07D11424000204931DDEE54C09CE19F3A54154240,Tennessee,47,Grainger,"Grainger, TN",1794
2461,0106000020E6100000010000000103000000010000001C00000025E9E743ACA654C0A0652B1B84054240199F5BA82FA854C091A94D17F8064240A794954933A954C0AF669355A206424083DB018CD6B054C01E2CFD87F4FF41403A5E536C80B154C01A7735E769FE41405811AA09AFB154C08EBA566774FA4140547F560ABFB354C0F1D18A83E2F54140793E68F3CAB654C07515A39D48F9414096B7B87855B954C0216ED23867F941409F5605A6BFC354C09F9CCE595D0D42405D2ECD88EEC454C09238DBF6060D4240D8151A6E00C654C0BEEB3F925A0F4240C576CB2F07C754C0566125906A0E4240973DDB3432C854C0B0E9D0AB2B1042403ED71CBE25CA54C071EC1E44291442405E468FA25DCA54C06B1D6C21AD174240B6071D7F48C854C05C66BDC55F1942409530A39D51C554C043FB0BAA951E4240A3BD65162BBD54C081486D9156294240E3F8DDD2EEB854C07DF546185D2C4240412EAFF19BB654C07A8678BA302F4240424EA9ADE5B354C026B48CC12D2F4240D180B4A013AC54C0B038F8EB1A354240F4DAEA36B1A854C0756F90F24C35424031CD963CA4A954C09201AA8E8813424011C5B4CC1DA654C027B7BD18AA0C424026F84B2813A554C08611F33BAE0A424025E9E743ACA654C0A0652B1B84054240,Tennessee,47,Greene,"Greene, TN",6102
2462,0106000020E61000000100000001030000000100000023000000E5D18ADE8A7755C096E49407149D4140DB54DD21E77855C0C07C9369699C4140B88EAB423A7955C0C462CA88749F4140234355C2C07855C037DCD4853AA141408BA8CEEAE97A55C0385C5B2103A6414076D91ECA717955C0D8FEC4B82AAA414031B7B26B937955C0FD559B9544AC4140EA25EB69777855C0B21E29F25CAD4140B3A9260AB67755C03E10A20C48B04140D0C6C6ACA27855C0851ACA6CEBB041407CC8ED6D467855C036DC90C7EBB3414055F160B6DA7855C01653D83798BE414081A4CE76C07755C04979CB0EE0C34140F147D00F837455C007213AEA26C341402A7AE36B0A7355C01A25224A24C14140AF89C44C067355C0026B88A74AC34140635A8126676F55C042C82A7FDDC44140CE7B7CBAA16755C0633D5BE3D0C5414030C88B161F6655C0C09F6ABE93C241406BE7AAD2006455C086447ED6E9C14140FEADEE6E526255C0A0695210C4BF4140319C3E4BA16255C0EADD293BD8BA414020F47988306255C09C270A9E50B84140B58ED9A4656055C02CB59898BAB74140D51473204F5F55C02B1BD0BB18B541408A57A5FD196055C0D213C346AFAF4140D29D9C5FD16255C057C2DAB69CAC4140824CA23EB96355C0397AC5FFB4A941405B748B0BCB6C55C0B08E0D2677A641400CCF8E8B376D55C0FD16874963A54140124B25E69C6C55C017D473512F9F41405017A82A3D6F55C01E05603B819C414053FECEF0E47155C0A83577C0059D41404E0FC377A07455C02F7DF68155A04140E5D18ADE8A7755C096E49407149D4140,Tennessee,47,Grundy,"Grundy, TN",944
2593,0106000020E6100000010000000103000000010000000C000000BFBA69F4C8C758C02F3FA479AE0A4040341E291C4DC758C086CF5EFDE7424040738F749A53C658C0557836FEF2424040909880B7D0A458C0AFCAAC9DAB4240408817EA08109E58C064543344C9424040E995579F049E58C05229BFB3C9264040629556E857A358C069B9CCF853214040682C74F7CEAE58C03CBCA1E848164040327917BA79B058C09EE217E9CB15404060BEF43913B158C067BF16CC68144040EB1BAA4227BB58C0FC385464850A4040BFBA69F4C8C758C02F3FA479AE0A4040,Texas,48,Eastland,"Eastland, TX",1441
2463,0106000020E610000001000000010300000001000000260000005E468FA25DCA54C06B1D6C21AD174240D6F9926336CB54C02AE6FFFFA8164240A904CDBC04CB54C025470604D21042405C7F761ED7CB54C00C62154262104240D41AA766C2CD54C07818351B7013424071039A644BCE54C06859BC7B3C104240EFB2BB654DCF54C0E1879139D40E42405C1E29945BD354C059836E8B4413424006A4A38176D854C0329EB15B6F14424075AEFE5F70D854C07E9B2DFC351342406818502282D954C0D2957B99F8124240D846FB6386D954C00E6260985E144240213F872BDCDC54C0CC00CF8E20144240BDBB0C110DDE54C06848E0A9571642407236D552EADD54C0432D7629E617424053527FD1E2DC54C037AD516CF518424038038FD460DC54C0F482B08B831C4240FBF6033300DC54C0B8E805CDE41B4240B91744F21BDB54C0623F542F241D4240D4EDCBB57FDB54C0FC75E58C461F4240ABAD388F30D854C0739771547F214240B57AE769C3D454C0B2B176D99F254240A19A6DC18AD254C0C81F7664C92142409E779C7FCFD154C0A20C9BE6C4214240E55EAABEB1D054C0A54A9DC6FA2342401E49100093D054C052D62BE400264240DDDA5FDBDECE54C007C320A9972542404113565596CB54C0DE0F512EEC274240B589E4376ACB54C072979AAA292B4240551EF4B682CA54C0B10CCB4AA32C4240D3706D53B3C954C0BAE2602FFB2A4240AB8518741ECA54C0E0E3A74E9E2A4240CF502F315EC954C0D1324F1251294240FD25A371B8C954C0870304B2C52842407FE48CE732C754C0A2B69F5E502442409530A39D51C554C043FB0BAA951E4240B6071D7F48C854C05C66BDC55F1942405E468FA25DCA54C06B1D6C21AD174240,Tennessee,47,Hamblen,"Hamblen, TN",5262
2464,0106000020E610000001000000010300000001000000220000008C922752095755C08C247E9AB77E4140EFED0E9EE95D55C00E310D60BC7E4140C3FD171AD25A55C01C63F2F83C8341404F4AF839E05955C0E88B12345086414071A857B7515855C03A489991AB86414040DDEE368C5755C0307363EE9788414079FFF2B7165755C0537157A8488C414039DEBC3C2C5955C0FEBF16081B8F4140CC11299E995855C08C8A33E05B9441404326FA98185055C0FA25E63737A94140753E39D7774E55C0FF2B1DB981AE4140712AE293F14A55C050A5A87AF9BB41407421B8AF714955C0CC8B0EDE00BA4140DC2937CE864855C04E7CB7FEBCBB4140BF8BD4E9E74655C06A3CF30139BA4140CEE884A6E84555C00557FCA42EB7414034A89322FD4355C09AE2BA078DB84140FB17F9BA304155C0987C2AAE50B5414014F3FADB244255C07810274E24B14140B37BD135813F55C0B04AC1722CB14140A93BDC90F23D55C036F74435D8AE4140ECF22B4D353D55C0F28A30F851A9414083DA3408C23B55C042CE4E7BE4A54140C0ABBB0A003D55C02CB859BBF6A2414016D3314A0A3D55C08A49813C68A041402B882F8F014055C0FC06B821C8984140FE73C18DE84055C04CBC9AC758914140CDBCB78A954055C014FF576D6F8C41408C9DBC27B93F55C092238510DE89414062B7B4E5C73F55C01A67CE547385414017910EFF413D55C0ACF91558298341406DFAB73F423E55C003CCE67B0E7F41404905A447225155C07A62D1759C7E41408C922752095755C08C247E9AB77E4140,Tennessee,47,Hamilton,"Hamilton, TN",25377
2465,0106000020E61000000100000001030000000100000019000000D259C3EC8FD154C0AA3C109170324240825B280FF4D254C07E6C196F9831424065142F759AD454C0AEF16E8744344240A48824B925D654C07ADC2423113542409BC32B9CA1D754C0929F1740A33442409004FF3D10D854C0D882D57DBA35424055DE674055D754C07A596959103B424094280CC75FD854C0080505920B41424081A3F78F53DA54C0AEB61E4F3C4742409064319DB5DD54C000FB14CBA64C4240B50F731D9AD154C0E6B1081EDC4C424049208198E5CF54C086740B01834B42407B93F9D17FCD54C0168B8985464B42400A47000C26BF54C0233C6961AF4B4240C7AB7B7E63B654C0A1C01C3EA74B42404F75E8C8D0BC54C09E22D00EB2454240A30152AAB8BD54C0A49C416BD74642402E81F90BBFBE54C0781DBA88144642402776074D87BF54C0C5D22D44604842402AF06E9974C454C011AC26BCE44442400BF5E08092C754C0C49381B78F414240F34D256490CB54C07E9C3457153942407B162CC7C3CC54C0AA0B9E9353394240AD7BA92378CC54C014CA20F9DC354240D259C3EC8FD154C0AA3C109170324240,Tennessee,47,Hancock,"Hancock, TN",519
2466,0106000020E6100000010000000103000000010000000D00000012BF383DAE4C56C032528EF51C804140BECF3B58F74B56C0D00F794A2FB341404EDA26D8CF4B56C01635E803C6B7414087C7E6CDE94456C01C23833B9DB74140EFA2AC93513656C0662AD68CC5B74140DEA19513D03656C02B8FEBB6E8B141406CB16DAB273356C04D5DB5BD94AC4140E29559AABA3256C04D6544C001AB4140F8E2B9874F3256C0BDEC811323A041403F82A9263E3256C0B39D26476880414033A886CA003456C00EA08DE84F804140F6769185654056C05606E8B00780414012BF383DAE4C56C032528EF51C804140,Tennessee,47,Hardeman,"Hardeman, TN",2195
2467,0106000020E61000000100000001030000000100000016000000A1D423646A0C56C0C4D2C7EF91804140331A09B5821656C0DA619F937D804140E0F3E477851856C0D417A533A58041401A5E9EEE4C1756C029D843C824B14140462EB4F02F1756C05DE4321EA9B641409C8814BC7F0F56C09E76AB7AFBB541401BE0107C7D0F56C0C9CD841807B74140D4853BD8CE0D56C00277CEBA30B54140425E10D6090D56C0274A04E035B241403AD18233F70B56C01D4C3A6106B14140481193E8E60656C00507C21B12B241402EBD6563440456C0843D90B3C8B54140A143B7801D0356C0A2B0A35368B541406D06415DA90156C0077B911795B241408BE32C7DB90156C0C5E9109CCBAF4140C529C43B090156C07EB34D9B11B0414015034DBA900056C0AAB7AC2083AC414075DE79BACA0056C026ECD8E8C0A7414092148BD7FEFE55C086F3A08911A741403452EDE71BFF55C0E8BAFE630D824140525187437A0C56C0149CFDCDBB814140A1D423646A0C56C0C4D2C7EF91804140,Tennessee,47,Hardin,"Hardin, TN",2343
2468,0106000020E61000000100000001030000000100000028000000D259C3EC8FD154C0AA3C109170324240AD7BA92378CC54C014CA20F9DC3542407B162CC7C3CC54C0AA0B9E9353394240F34D256490CB54C07E9C3457153942400BF5E08092C754C0C49381B78F4142402AF06E9974C454C011AC26BCE44442402776074D87BF54C0C5D22D44604842402E81F90BBFBE54C0781DBA8814464240A30152AAB8BD54C0A49C416BD74642404F75E8C8D0BC54C09E22D00EB2454240C7AB7B7E63B654C0A1C01C3EA74B4240C80805FC17A754C090B9B8C3B74B42406BCE3A1AABA654C0B42C1BC5404A4240837B41FC79A754C06D793F0479494240C07E373958A754C0482F838785434240A7DD859B5EA854C05CE14FC631414240312AFB3A6AA854C0F6909647653F4240B21D730601AD54C018D62424C0394240EB616661E1AB54C0736AD7E900374240D180B4A013AC54C0B038F8EB1A354240424EA9ADE5B354C026B48CC12D2F4240412EAFF19BB654C07A8678BA302F4240E3F8DDD2EEB854C07DF546185D2C4240A3BD65162BBD54C081486D91562942409530A39D51C554C043FB0BAA951E42407FE48CE732C754C0A2B69F5E50244240FD25A371B8C954C0870304B2C5284240CF502F315EC954C0D1324F1251294240AB8518741ECA54C0E0E3A74E9E2A4240D3706D53B3C954C0BAE2602FFB2A4240551EF4B682CA54C0B10CCB4AA32C4240B589E4376ACB54C072979AAA292B42404113565596CB54C0DE0F512EEC274240DDDA5FDBDECE54C007C320A9972542401E49100093D054C052D62BE40026424042180404AFD154C06A3466FF832742409ABCB4A4C3D054C00452E89C242B42400C01F06B10D254C0904D1A730C3042404180ED6A5ED154C042EDB653E8304240D259C3EC8FD154C0AA3C109170324240,Tennessee,47,Hawkins,"Hawkins, TN",5384
2470,0106000020E6100000010000000103000000010000001A000000462EB4F02F1756C05DE4321EA9B64140667DCC93F91656C06BD84F2DC7BF414080CD0CBD3C1A56C0FF90FB919EBE4140A0DA977FE11A56C0E07AA6709EBF4140DC84DF49341E56C03C6469D206C04140A92F6F93DB2156C058E40BC96EC54140971B4B98F42356C049FE703D64CB4140C758DDDA812556C0DC0A549C3ACC4140C1E38BFCBD2656C011E0163E7ECB41407ED0B81DCA2656C0FD0E41D5CACF41403DDEE55C352656C0B687C2F403D041407CAEDF5D422656C0554A590DADD34140F7D4969EBA2656C0AE32D84CEAD34140A53FA723D82656C0A1663F4F57E54140DE5052A2EF2556C0544AE88E71E54140BE61EE42972556C03127EF0B93E841401C4F5521592456C0C764F809E4E9414071D233063A0B56C0B2E2585C2EE94140F83CCF1DEC0B56C0AC75EC884ACF4140999794BFFF0D56C0B2C0853478C94140838F2FFD9F0D56C0512DDA799DC6414077E38E7FA30E56C0D249593A94C6414057AC0C80570F56C084D2413EADC441401BE0107C7D0F56C0C9CD841807B741409C8814BC7F0F56C09E76AB7AFBB54140462EB4F02F1756C05DE4321EA9B64140,Tennessee,47,Henderson,"Henderson, TN",1988
2594,0106000020E61000000100000001030000000100000007000000247C3D8638B359C0EA4B1E4F3EA73F4047463ECCDFB259C029F2D2340F0B40408DDF928DA39259C0759CFE5CE10A40400E55B79B939259C03D0FE3384AA73F4098DAA31C719359C01CB45C76EBA73F4032C9136215B159C0B0145B0FFDA63F40247C3D8638B359C0EA4B1E4F3EA73F40,Texas,48,Ector,"Ector, TX",7361
2472,0106000020E61000000100000001030000000100000026000000A8499A124ED555C0BD22C1B499D441401342DD3624D855C0E21128D5E3D34140C9EC52FB77DA55C002D3991AA9D0414012ECC9BE95DC55C0B35A6BBC83CF414007AF92C4B8E055C0601C2176B0D141403ABAFB6752E255C01C56323538D14140CD26ED8A73E455C012BC628CB7D441402F5D3D6C1AE555C0C2D1800BBDD4414099F8757159E755C0903D21EED8D14140E0BA715127E755C0465B963119D04140D9B99BF357E855C04F4C19EF8AD0414014F32F57F5E955C01AAB80F0CACE4140EB47701A32EC55C070111D6785D2414092F61EBD99ED55C00249840434D341404C6EBF00BEEF55C02C842B5DFFD54140D056BD5E49EF55C0E86EB9D5EBDA41402CD9079B6FED55C0D62045570ADB4140E7C87B3BEAED55C02FAFFA927EDD4140B3A4A11D09EF55C016AB3C91D1DD4140A3B55CBCFEED55C06CED9BE05DEC4140261FF09B4FED55C08C9E9F160FF541401C9A34D664EA55C0FA1A7057C8F54140F2EB3D8E0BE655C0D2614C9368FA4140543BFFE9F9E355C0C8E677340DFA41407EB14B4769E255C051761D71E7FC41408DC8086701E255C0B1FDA6AC24004240FD9C0DAD34D355C048FB48128CFC4140D0C587A364CD55C086DB76D3EBFB4140B680DAC2ECCC55C03630BCD39CFB4140E7AC32E311CD55C0F62D9F973CF94140E1237C8290CC55C080B9EF17FCF8414014BECF04AFCD55C0726FAB0A78ED41403F213CA7A5CE55C0D8D0BD84A5DD4140E23DF1294CD055C0B81432676EDC4140CE529F29ECCF55C0EA7ABE4ACADA41404C31A34A73D055C0FDC4378D6AD94140F1E6230EE3D255C06BCA342DEDD84140A8499A124ED555C0BD22C1B499D44140,Tennessee,47,Hickman,"Hickman, TN",2234
2473,0106000020E6100000010000000103000000010000001200000010E4894124E455C009A2D484D91742409429E46389E555C0C8F27D010B1A42401317332F62EA55C014E9CAE0A81A42409203D618FFEE55C00C8E7C39AD1F42401EC22361E0F155C0E3B1DCF81B2042405055DE8C79F555C0FBA9D25A5A1E42405CDD064379FC55C04C478C78781F42401C8EDD6300FF55C0F799BB0A2E2D4240FD95B1DAEDFB55C09C975469462D42402D6767B476F955C09216492A4B2B4240E0080CE828F555C05CF11C0A5D2A42406F2FA95C6CF155C04C687F07032B4240D0BE0190CDEC55C0ABA825FF3A2F4240A8D302C0BDE555C0EC9F91FD6A2F4240CFE4F6FF97E555C0C6493A42A02C4240F8FB1575D1E055C0667569C37B2B424027349619DFE155C0FAE124FA0B1E424010E4894124E455C009A2D484D9174240,Tennessee,47,Houston,"Houston, TN",915
2474,0106000020E61000000100000001030000000100000022000000CB0F3460DAFC55C08E1660D833EC4140894552BEB7FB55C08A2C2A13A5F04140C0E4F59E6BFB55C04393E6A94DF841409C8F584669FE55C055DB9CA873F7414066821C4AD2FF55C0041C6C263EF84140F3467CEC520056C0966AB4609CFC41405FAF9B0A57FF55C09799525C6B00424019900E6CD6FF55C0BAE251564F054240C8F5432399FC55C023F139D0400C42409A07619D98FA55C05E1DE0A8FE124240816BE68274FC55C0D85F089F2F1A42405CDD064379FC55C04C478C78781F42405055DE8C79F555C0FBA9D25A5A1E42401EC22361E0F155C0E3B1DCF81B2042409203D618FFEE55C00C8E7C39AD1F42401317332F62EA55C014E9CAE0A81A42409429E46389E555C0C8F27D010B1A424010E4894124E455C009A2D484D9174240BF8D6FA2AAE255C0491B9D55C10D4240C029C62743E355C0204934E54E0442408DC8086701E255C0B1FDA6AC240042407EB14B4769E255C051761D71E7FC4140543BFFE9F9E355C0C8E677340DFA4140F2EB3D8E0BE655C0D2614C9368FA41401C9A34D664EA55C0FA1A7057C8F54140261FF09B4FED55C08C9E9F160FF54140A3B55CBCFEED55C06CED9BE05DEC41409B1B7EE9A0F355C0D48DA21D11EC4140366AE3AA56F455C0134F415F49EA414060C12DCEAFF555C09E312A1FDCE94140C8412C6F37F655C08CC4F960E6E7414099F94E1A94FA55C046C3385BDDEA41407F1F269BC8FA55C0548850F916EC4140CB0F3460DAFC55C08E1660D833EC4140,Tennessee,47,Humphreys,"Humphreys, TN",1830
2475,0106000020E6100000010000000103000000010000001B000000A18CA4D9C67255C072E10D88E62042402807837C537455C0DADEA5834C2042404091AADD2F7655C074449A3C6F2342401C0BCC10957455C0EC59EFBB49354240789D7FA8917355C005889E5BBA404240485C62C46A7155C01CC793C1C141424099BE6342B36F55C03E1151E705404240519CE03DB66D55C04F179FEA5C40424012AE117F9F6E55C07E9959080C42424013969ABB2C6D55C083D2B4CAC44242403D427F3A106C55C09287740D5140424004475ACBA16355C04416499B0D3C4240BAA3EDC9506155C00406777CC9364240ACD215673F5F55C09DA3915EAC3442407AC86770695F55C00FB8E9579C274240FF322092DA5F55C092FE43362126424039F05D31745F55C073AB11770B264240FCB9AE927F5F55C0646E0FD65C244240B57E06B4326055C0683B3A552D244240C241A8998F6155C0E27C33939E1F4240BB78707B696255C0A3B0E313361F424018593CBE896355C0587056B6AB1C4240E25AB560F66455C0F07B9ED4191E424055904364D66655C08DDFB474A41D4240E59EB985486755C0FEA07BB6ED1B42404A7CD4F5F26F55C0CEB06232841E4240A18CA4D9C67255C072E10D88E6204240,Tennessee,47,Jackson,"Jackson, TN",941
2476,0106000020E61000000100000001030000000100000033000000990AAB56A7EA54C098A7F81472054240508DBF61E1EC54C0215849AA210B424095780CA265EC54C0266A3A4A4E0C4240F9E315FE0CEB54C078C0D66E3E0B4240BC60E47B62EA54C01ED3F9F0890A42403EC49AFBECE954C053BAC951130B4240D48608E2FDEA54C0C79BAE8BAB0E42408AB82582B6EA54C065CDE46B480F4240DA5EC8DE3AE954C0887A1E90E70E4240C53F795A99E854C0BE82D853570C4240D97AF938D5E754C05790B6F5520C424011B49BDBA9E754C090D96714CF0E42402934EBA07EE854C0A4A8B48FDB1142408A4F995E5DE754C090F1C7D2CD1142407212B01BD6E654C0CAB32E155B104240F2E82D5F82E554C06C35EDF457154240C8E9541D25E554C0AECAD47660144240C7D7741ECCE454C0248ADBD6CB15424090126DDCF6E354C08E466ED998154240993B4BFF56E454C0825F0C9734174240EF913B9FD5E354C0BAE25938F8174240FC9EF277D3E154C04AB0CABF26154240829177B7C9E054C000121C8271164240778622B27BDF54C02CD1EF8655144240BDBB0C110DDE54C06848E0A957164240213F872BDCDC54C0CC00CF8E20144240D846FB6386D954C00E6260985E1442406818502282D954C0D2957B99F812424075AEFE5F70D854C07E9B2DFC3513424006A4A38176D854C0329EB15B6F1442405C1E29945BD354C059836E8B44134240EFB2BB654DCF54C0E1879139D40E424058EB1C01B2CE54C05263131DDB0B4240DE776242B3CF54C004AAFDBA810A4240E371907E75CF54C0DE52AE7D83074240CC13B8BE62D054C051B4DF5B66054240CAD9DDDA5AD054C01EEE45FEBA0142403A5FB6DB2FD154C0266F32BC000142408F0FB3FADCD154C040651CFBBEFE414010B2703062D254C03D1CF39CBBF44140A0C8AAEFC4D254C018E2537C51F3414022532512B5D354C03E14DD5988F34140C71439DA0FD654C0327582B2A3F54140FBADFD255CDA54C05ED88D857AF7414065C5404FA7DE54C0FAABDFB9B1F641405567EAB5B5E054C0EAE11CF30DF94140734E907C68E254C0116FC08C1FFD41406A2BFE097BE654C0DAF11041110242401CD5B64BBFE754C066F8D8DE60014240D4D35615D6E954C07C3B6EB6D4054240990AAB56A7EA54C098A7F81472054240,Tennessee,47,Jefferson,"Jefferson, TN",4925
2477,0106000020E61000000100000001030000000100000015000000645B6E096B6F54C060795F092A324240B37207A75F6F54C05E918571552E4240869A6201656D54C036063A9BBB2A4240109164A3BD6E54C08D4638FB2B2A4240E601BE71257554C0FACAA609DA2A4240671FEFB94D7A54C0EA6705673B2542401630097BB57B54C0E8F98B8AB82142400C5EC99C737C54C0A7A8B067EE21424062F232A7C07F54C0721327B301274240984A3709D07F54C088C17EAC372A424086E41CD2ED8154C0A43C1F1AA32C4240FBDFF8970D8354C052C1E80BDD2F4240D925DD8CBD7C54C020E17F2E593C424040947A941B7F54C0C4A43D5F6E4042401E8DCC90927A54C01C37CDC177494240134CC3A90C7554C0442A11CA484E4240EEB7CFD3BE6954C0760C5541C84D42402BD9CD93DE6A54C0FADDCB827D4B4240E62F24EFF76C54C05C23A8AC7D424240A57C34EAAD6C54C0DA4CE837673C4240645B6E096B6F54C060795F092A324240,Tennessee,47,Johnson,"Johnson, TN",1607
2746,0106000020E61000000100000001030000000100000007000000916927A8034258C0E2B5663A4D474040B83D44F0BD4558C0F3EC15DC424740401BB7C3CCF46258C0268CDDB6A64740408CC5C82C936258C015115851D27F40406525B9DCF25858C0973A3DB3917F404080BE6530D04158C080AEA689C97E4040916927A8034258C0E2B5663A4D474040,Texas,48,Tarrant,"Tarrant, TX",118039
